2020-04-10 18:17:15,158 - <ppdet.data.source.insects> - INFO: 245 samples in file dataset/insects/val/annotations/xmls
2020-04-10 18:17:15,159 - <root> - INFO: places would be ommited when DataLoader is not iterable
2020-04-10 18:17:17,556 - <ppdet.utils.download> - INFO: Found /home/aistudio/.cache/paddle/weights/yolov3_darknet
2020-04-10 18:17:17,557 - <ppdet.utils.checkpoint> - INFO: Loading parameters from /home/aistudio/.cache/paddle/weights/yolov3_darknet...
2020-04-10 18:17:17,876 - <paddle.fluid.io> - WARNING: /tmp/tmpn603oxyx/yolov3_darknet.pdparams not found, try to load model file saved with [ save_params, save_persistables, save_vars ]
2020-04-10 18:17:18,519 - <ppdet.data.source.insects> - INFO: 1693 samples in file dataset/insects/train/annotations/xmls
2020-04-10 18:17:18,520 - <root> - INFO: places would be ommited when DataLoader is not iterable
2020-04-10 19:25:28,508 - <__main__> - INFO: iter: 2780, lr: 0.001000, 'loss': '22.536667', time: 1.517, eta: 7:15:26
2020-04-10 19:25:57,142 - <__main__> - INFO: iter: 2800, lr: 0.001000, 'loss': '23.259983', time: 1.432, eta: 6:50:24
2020-04-10 19:26:29,506 - <__main__> - INFO: iter: 2820, lr: 0.001000, 'loss': '23.520863', time: 1.618, eta: 7:43:20
2020-04-10 19:26:57,939 - <__main__> - INFO: iter: 2840, lr: 0.001000, 'loss': '23.684299', time: 1.422, eta: 6:46:35
2020-04-10 19:27:28,839 - <__main__> - INFO: iter: 2860, lr: 0.001000, 'loss': '23.006105', time: 1.545, eta: 7:21:21
2020-04-10 19:27:58,366 - <__main__> - INFO: iter: 2880, lr: 0.001000, 'loss': '24.648359', time: 1.476, eta: 7:01:14
2020-04-10 19:28:27,779 - <__main__> - INFO: iter: 2900, lr: 0.001000, 'loss': '23.766640', time: 1.471, eta: 6:59:09
2020-04-10 19:28:55,356 - <__main__> - INFO: iter: 2920, lr: 0.001000, 'loss': '21.165823', time: 1.379, eta: 6:32:30
2020-04-10 19:29:24,550 - <__main__> - INFO: iter: 2940, lr: 0.001000, 'loss': '22.161350', time: 1.460, eta: 6:55:02
2020-04-10 19:29:54,990 - <__main__> - INFO: iter: 2960, lr: 0.001000, 'loss': '22.351048', time: 1.522, eta: 7:12:14
